flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,avg_sentence_length,std_sentence_length,num_sentences,pos_distribution,dep_distribution,num_entities,type_token_ratio,hapax_ratio,avg_word_length,response_id
44.64,11.5,12.77,14.4,13.05,13.0,9.65,25.764705882352942,6.717224669938917,17,"{'VERB': 30, 'DET': 57, 'NOUN': 89, 'PART': 9, 'ADP': 57, 'CCONJ': 26, 'ADJ': 45, 'PROPN': 48, 'AUX': 12, 'ADV': 10, 'PRON': 16, 'PUNCT': 38, 'SCONJ': 1}","{'csubj': 3, 'det': 56, 'dobj': 19, 'aux': 7, 'advcl': 4, 'prep': 57, 'cc': 26, 'conj': 30, 'amod': 41, 'pobj': 51, 'ROOT': 17, 'advmod': 11, 'attr': 9, 'relcl': 6, 'poss': 8, 'punct': 38, 'nsubj': 16, 'acomp': 2, 'pcomp': 4, 'predet': 1, 'compound': 23, 'appos': 2, 'neg': 2, 'xcomp': 2, 'npadvmod': 1, 'preconj': 2}",28,0.75,0.8076923076923077,7.298076923076923,205
41.8,12.6,13.41,14.0,14.5,15.5,10.06,23.928571428571427,8.004144334693887,14,"{'VERB': 45, 'DET': 27, 'NOUN': 70, 'ADP': 27, 'PROPN': 4, 'ADJ': 46, 'PART': 8, 'CCONJ': 22, 'ADV': 19, 'PUNCT': 38, 'SCONJ': 3, 'PRON': 13, 'AUX': 13}","{'csubj': 4, 'det': 26, 'dobj': 24, 'prep': 25, 'pobj': 23, 'ROOT': 14, 'amod': 37, 'aux': 8, 'acl': 2, 'cc': 22, 'conj': 23, 'advmod': 20, 'punct': 38, 'advcl': 7, 'xcomp': 3, 'nsubj': 16, 'relcl': 7, 'acomp': 3, 'compound': 8, 'attr': 3, 'dative': 2, 'mark': 2, 'nsubjpass': 2, 'auxpass': 2, 'preconj': 3, 'ccomp': 3, 'quantmod': 1, 'nummod': 1, 'pcomp': 3, 'prt': 1, 'appos': 1, 'poss': 1}",10,0.7469879518072289,0.7741935483870968,6.5843373493975905,206
28.54,13.6,14.41,15.2,16.06,15.0,10.45,17.608695652173914,7.710744228642675,23,"{'VERB': 63, 'DET': 28, 'ADJ': 40, 'CCONJ': 38, 'NOUN': 71, 'PART': 9, 'PRON': 27, 'PUNCT': 33, 'SCONJ': 7, 'AUX': 18, 'ADP': 26, 'ADV': 17, 'NUM': 1, 'PROPN': 17, 'X': 10}","{'csubj': 4, 'det': 28, 'amod': 32, 'cc': 38, 'conj': 38, 'dobj': 32, 'ROOT': 23, 'aux': 17, 'acl': 3, 'poss': 9, 'punct': 34, 'mark': 4, 'nsubj': 22, 'ccomp': 4, 'prep': 25, 'advmod': 20, 'pcomp': 6, 'pobj': 18, 'relcl': 5, 'advcl': 7, 'nmod': 2, 'neg': 2, 'meta': 8, 'compound': 8, 'acomp': 4, 'oprd': 1, 'auxpass': 3, 'xcomp': 2, 'appos': 1, 'nsubjpass': 2, 'prt': 1, 'npadvmod': 1, 'attr': 1}",11,0.8020304568527918,0.8354430379746836,7.7055837563451774,207
38.52,11.8,11.49,13.6,14.73,13.3,9.68,19.4,7.585512507405152,20,"{'VERB': 43, 'ADP': 40, 'DET': 27, 'PROPN': 14, 'AUX': 23, 'ADV': 16, 'ADJ': 44, 'NOUN': 80, 'PUNCT': 36, 'CCONJ': 22, 'PRON': 31, 'PART': 8, 'SCONJ': 4}","{'csubj': 6, 'prep': 36, 'det': 27, 'pobj': 38, 'ROOT': 20, 'advmod': 19, 'amod': 33, 'attr': 3, 'punct': 36, 'cc': 22, 'compound': 12, 'dobj': 24, 'nsubj': 21, 'aux': 20, 'relcl': 6, 'conj': 26, 'poss': 11, 'xcomp': 5, 'advcl': 4, 'acomp': 6, 'neg': 2, 'pcomp': 2, 'mark': 1, 'ccomp': 1, 'agent': 1, 'appos': 2, 'preconj': 2, 'prt': 1, 'acl': 1}",9,0.7180851063829787,0.7703703703703704,7.122340425531915,208
34.15,13.5,14.31,15.8,16.19,16.4,10.49,20.40909090909091,8.653213228249593,22,"{'VERB': 41, 'ADJ': 60, 'NOUN': 80, 'CCONJ': 24, 'PRON': 24, 'ADV': 20, 'ADP': 46, 'DET': 31, 'PUNCT': 40, 'AUX': 22, 'NUM': 1, 'PROPN': 41, 'PART': 4, 'SCONJ': 3, 'X': 12}","{'csubj': 3, 'amod': 46, 'dobj': 25, 'cc': 24, 'poss': 11, 'conj': 24, 'advmod': 23, 'ROOT': 22, 'prep': 43, 'det': 31, 'pobj': 43, 'punct': 40, 'nsubj': 24, 'nummod': 1, 'compound': 23, 'aux': 14, 'relcl': 8, 'appos': 2, 'acomp': 8, 'expl': 1, 'attr': 1, 'pcomp': 3, 'meta': 11, 'advcl': 3, 'mark': 1, 'xcomp': 2, 'nsubjpass': 2, 'auxpass': 2, 'agent': 2, 'npadvmod': 1, 'ccomp': 1, 'acl': 2, 'neg': 1, 'preconj': 1}",23,0.73568281938326,0.8023952095808383,7.383259911894273,209
37.5,12.2,13.74,14.6,15.43,14.3,10.44,16.565217391304348,7.91710359289097,23,"{'VERB': 47, 'DET': 27, 'ADJ': 45, 'NOUN': 71, 'CCONJ': 22, 'ADP': 28, 'AUX': 16, 'PART': 10, 'PRON': 28, 'PUNCT': 35, 'ADV': 12, 'NUM': 2, 'PROPN': 23, 'X': 13, 'SCONJ': 2}","{'csubj': 5, 'det': 27, 'amod': 36, 'dobj': 32, 'cc': 22, 'conj': 26, 'prep': 28, 'pobj': 23, 'ROOT': 23, 'attr': 2, 'aux': 12, 'acl': 3, 'poss': 14, 'punct': 37, 'advmod': 12, 'nsubj': 17, 'relcl': 8, 'ccomp': 3, 'dep': 2, 'acomp': 8, 'compound': 17, 'preconj': 3, 'meta': 8, 'advcl': 2, 'npadvmod': 1, 'pcomp': 3, 'nmod': 1, 'neg': 1, 'xcomp': 2, 'nummod': 1, 'mark': 2}",17,0.8054054054054054,0.8590604026845637,7.3297297297297295,210
43.63,11.9,12.36,14.2,13.23,13.4,8.69,21.392857142857142,10.0759235156822,28,"{'VERB': 72, 'DET': 51, 'NOUN': 116, 'ADP': 53, 'ADJ': 76, 'AUX': 35, 'ADV': 23, 'PART': 16, 'CCONJ': 38, 'PRON': 45, 'PUNCT': 60, 'SCONJ': 12, 'NUM': 1, 'PROPN': 1}","{'csubj': 6, 'det': 51, 'dobj': 39, 'prep': 50, 'amod': 49, 'pobj': 47, 'ROOT': 28, 'advmod': 29, 'attr': 6, 'aux': 26, 'relcl': 11, 'cc': 38, 'conj': 45, 'nsubj': 26, 'punct': 60, 'acl': 6, 'poss': 15, 'appos': 1, 'compound': 3, 'acomp': 14, 'xcomp': 4, 'pcomp': 6, 'mark': 6, 'advcl': 10, 'ccomp': 4, 'nummod': 1, 'nsubjpass': 4, 'auxpass': 5, 'oprd': 1, 'csubjpass': 1, 'expl': 2, 'prt': 1, 'neg': 2, 'parataxis': 1, 'preconj': 1}",7,0.6867924528301886,0.7692307692307693,7.033962264150944,211
41.19,12.9,15.17,14.9,14.85,15.9,10.62,23.846153846153847,8.786757114642239,13,"{'PROPN': 7, 'AUX': 12, 'ADV': 17, 'DET': 28, 'NOUN': 64, 'ADP': 34, 'ADJ': 37, 'CCONJ': 18, 'PUNCT': 28, 'PRON': 21, 'VERB': 36, 'SCONJ': 2, 'PART': 6}","{'nsubj': 10, 'ROOT': 13, 'advmod': 17, 'det': 28, 'attr': 1, 'prep': 35, 'amod': 28, 'cc': 18, 'conj': 19, 'pobj': 31, 'punct': 28, 'poss': 13, 'aux': 12, 'dobj': 20, 'pcomp': 5, 'mark': 1, 'ccomp': 2, 'xcomp': 1, 'compound': 7, 'csubj': 3, 'advcl': 3, 'acomp': 2, 'preconj': 1, 'nsubjpass': 2, 'auxpass': 2, 'relcl': 3, 'agent': 1, 'acl': 4}",6,0.8289473684210527,0.873015873015873,7.105263157894737,212
36.08,12.7,13.86,14.7,15.66,15.0,10.37,20.318181818181817,9.137268159657326,22,"{'SCONJ': 8, 'VERB': 64, 'ADP': 33, 'NOUN': 74, 'CCONJ': 34, 'PUNCT': 38, 'ADV': 22, 'DET': 20, 'PROPN': 23, 'PRON': 34, 'ADJ': 51, 'PART': 17, 'AUX': 17, 'NUM': 1, 'X': 11}","{'advmod': 24, 'advcl': 9, 'prep': 32, 'pobj': 28, 'cc': 32, 'conj': 35, 'punct': 38, 'det': 21, 'poss': 17, 'amod': 33, 'ROOT': 22, 'aux': 20, 'relcl': 8, 'nsubj': 22, 'dobj': 37, 'npadvmod': 1, 'xcomp': 8, 'ccomp': 5, 'preconj': 3, 'meta': 10, 'dep': 2, 'compound': 8, 'acomp': 7, 'acl': 3, 'mark': 6, 'nsubjpass': 2, 'auxpass': 2, 'pcomp': 2, 'attr': 2, 'appos': 1, 'neg': 1, 'csubj': 2, 'oprd': 2, 'nmod': 1, 'predet': 1}",20,0.7674418604651163,0.7878787878787878,7.376744186046512,213
33.65,13.7,14.61,15.7,15.95,16.5,10.18,25.0,11.163126113028762,13,"{'VERB': 29, 'DET': 27, 'ADJ': 39, 'NOUN': 73, 'ADP': 41, 'CCONJ': 21, 'PUNCT': 34, 'PROPN': 15, 'AUX': 11, 'PART': 5, 'ADV': 13, 'PRON': 15, 'SCONJ': 2}","{'csubj': 3, 'det': 27, 'amod': 32, 'dobj': 17, 'prep': 39, 'compound': 8, 'pobj': 37, 'ROOT': 13, 'cc': 22, 'conj': 28, 'punct': 34, 'nsubj': 12, 'neg': 2, 'advmod': 14, 'ccomp': 1, 'auxpass': 2, 'relcl': 3, 'aux': 6, 'poss': 7, 'acl': 2, 'mark': 1, 'advcl': 3, 'acomp': 4, 'attr': 2, 'appos': 1, 'pcomp': 2, 'xcomp': 1, 'prt': 1, 'nsubjpass': 1}",15,0.7721518987341772,0.8278688524590164,7.405063291139241,214
36.08,12.7,13.78,14.6,15.72,15.3,10.46,17.956521739130434,9.584762639639182,23,"{'PRON': 28, 'NOUN': 97, 'SCONJ': 8, 'AUX': 17, 'VERB': 44, 'ADV': 18, 'ADP': 38, 'DET': 28, 'ADJ': 50, 'PROPN': 10, 'PUNCT': 42, 'CCONJ': 19, 'PART': 4, 'NUM': 1, 'X': 9}","{'poss': 14, 'ROOT': 23, 'mark': 4, 'nsubj': 23, 'aux': 13, 'acl': 6, 'advmod': 22, 'prep': 37, 'pcomp': 3, 'det': 27, 'amod': 43, 'dobj': 26, 'pobj': 35, 'punct': 44, 'compound': 16, 'acomp': 5, 'advcl': 8, 'conj': 20, 'cc': 19, 'preconj': 1, 'relcl': 6, 'quantmod': 1, 'nummod': 2, 'ccomp': 1, 'meta': 5, 'csubj': 3, 'appos': 1, 'nsubjpass': 1, 'auxpass': 1, 'agent': 1, 'prt': 1, 'attr': 1}",10,0.7598039215686274,0.8387096774193549,7.254901960784314,215
22.14,16.0,17.36,17.4,16.42,18.0,10.89,25.833333333333332,8.90536667159503,12,"{'VERB': 31, 'ADP': 42, 'DET': 32, 'NOUN': 61, 'PROPN': 28, 'ADJ': 37, 'PART': 5, 'PRON': 11, 'CCONJ': 14, 'PUNCT': 26, 'ADV': 14, 'SCONJ': 1, 'AUX': 8}","{'csubj': 2, 'prep': 41, 'det': 32, 'compound': 16, 'pobj': 39, 'ROOT': 12, 'amod': 32, 'dobj': 18, 'aux': 8, 'acl': 6, 'poss': 7, 'cc': 14, 'conj': 13, 'punct': 26, 'nsubj': 9, 'advmod': 15, 'agent': 1, 'advcl': 4, 'neg': 1, 'attr': 2, 'nmod': 2, 'pcomp': 3, 'relcl': 1, 'appos': 1, 'nsubjpass': 1, 'auxpass': 1, 'ccomp': 1, 'preconj': 1, 'prt': 1}",14,0.8417721518987342,0.8721804511278195,7.6455696202531644,216
38.76,13.8,15.15,15.6,13.76,15.9,9.54,28.428571428571427,5.924697529522206,14,"{'VERB': 30, 'DET': 34, 'ADJ': 46, 'NOUN': 97, 'ADP': 52, 'PROPN': 27, 'ADV': 11, 'CCONJ': 28, 'PUNCT': 34, 'PRON': 15, 'SCONJ': 7, 'AUX': 12, 'PART': 5}","{'csubj': 3, 'det': 34, 'amod': 39, 'dobj': 16, 'prep': 51, 'compound': 19, 'pobj': 50, 'advmod': 15, 'ROOT': 14, 'prt': 1, 'cc': 27, 'conj': 29, 'punct': 34, 'poss': 2, 'nsubj': 18, 'ccomp': 3, 'neg': 3, 'attr': 5, 'acomp': 4, 'preconj': 1, 'acl': 2, 'relcl': 5, 'expl': 2, 'appos': 2, 'advcl': 5, 'aux': 6, 'nmod': 2, 'pcomp': 1, 'mark': 3, 'xcomp': 1, 'dative': 1}",17,0.7397959183673469,0.8068965517241379,6.795918367346939,217
23.56,15.5,16.41,16.7,16.88,17.8,11.4,27.333333333333332,11.717034133640173,15,"{'VERB': 47, 'DET': 31, 'PROPN': 25, 'CCONJ': 30, 'ADP': 50, 'ADJ': 49, 'NOUN': 97, 'PART': 7, 'PRON': 15, 'PUNCT': 28, 'AUX': 15, 'SCONJ': 5, 'ADV': 11}","{'csubj': 9, 'det': 30, 'advmod': 16, 'compound': 14, 'nmod': 1, 'cc': 30, 'conj': 34, 'dobj': 25, 'prep': 48, 'amod': 42, 'pobj': 46, 'ROOT': 15, 'aux': 12, 'acl': 5, 'punct': 28, 'nsubjpass': 3, 'auxpass': 3, 'relcl': 5, 'nsubj': 12, 'acomp': 2, 'mark': 2, 'advcl': 3, 'pcomp': 4, 'ccomp': 4, 'xcomp': 4, 'neg': 1, 'attr': 3, 'poss': 4, 'npadvmod': 1, 'preconj': 1, 'agent': 2, 'predet': 1}",13,0.7853881278538812,0.8197674418604651,7.4520547945205475,218
41.19,12.9,14.48,15.0,13.75,14.9,9.66,21.571428571428573,8.80244245634579,21,"{'VERB': 60, 'CCONJ': 23, 'ADJ': 47, 'NOUN': 88, 'ADP': 42, 'PRON': 34, 'AUX': 25, 'ADV': 20, 'DET': 37, 'PUNCT': 33, 'PROPN': 12, 'SCONJ': 9, 'PART': 12, 'NUM': 1, 'X': 10}","{'csubj': 3, 'cc': 23, 'conj': 22, 'amod': 37, 'compound': 13, 'dobj': 35, 'prep': 41, 'poss': 12, 'pobj': 37, 'ROOT': 21, 'advmod': 19, 'det': 37, 'attr': 5, 'punct': 35, 'nsubj': 22, 'relcl': 9, 'aux': 20, 'advcl': 7, 'ccomp': 6, 'nummod': 1, 'xcomp': 9, 'acomp': 5, 'preconj': 2, 'meta': 9, 'mark': 7, 'nsubjpass': 2, 'auxpass': 3, 'neg': 4, 'csubjpass': 1, 'prt': 1, 'pcomp': 3, 'acl': 2}",7,0.6714285714285714,0.7588652482269503,7.004761904761905,219
41.6,12.7,14.67,14.5,14.62,15.5,10.39,23.27777777777778,7.124336659613031,18,"{'VERB': 56, 'ADP': 39, 'PROPN': 11, 'DET': 21, 'ADJ': 44, 'NOUN': 92, 'PART': 9, 'CCONJ': 22, 'PUNCT': 38, 'PRON': 33, 'AUX': 22, 'ADV': 21, 'SCONJ': 11}","{'csubj': 6, 'prep': 36, 'pobj': 33, 'ROOT': 18, 'det': 21, 'amod': 37, 'dobj': 31, 'aux': 18, 'relcl': 5, 'cc': 22, 'conj': 24, 'compound': 14, 'punct': 38, 'nsubj': 27, 'advmod': 24, 'acomp': 5, 'advcl': 10, 'poss': 17, 'mark': 7, 'attr': 4, 'neg': 2, 'ccomp': 5, 'acl': 3, 'nmod': 2, 'xcomp': 2, 'prt': 3, 'preconj': 1, 'pcomp': 4}",8,0.7303921568627451,0.7919463087248322,6.78921568627451,220
44.14,11.7,14.02,14.6,14.85,14.5,10.86,26.866666666666667,9.394087975364553,15,"{'VERB': 34, 'DET': 39, 'ADJ': 45, 'NOUN': 85, 'ADP': 43, 'PROPN': 46, 'AUX': 15, 'PART': 4, 'CCONJ': 27, 'PUNCT': 31, 'ADV': 10, 'PRON': 18, 'SCONJ': 6}","{'csubj': 2, 'det': 39, 'amod': 40, 'dobj': 19, 'prep': 42, 'pobj': 40, 'ROOT': 15, 'attr': 3, 'aux': 9, 'relcl': 10, 'cc': 27, 'conj': 28, 'nsubj': 23, 'compound': 29, 'punct': 31, 'neg': 1, 'advmod': 15, 'poss': 6, 'appos': 5, 'acl': 2, 'mark': 1, 'advcl': 2, 'nsubjpass': 2, 'auxpass': 2, 'acomp': 3, 'ccomp': 3, 'pcomp': 3, 'preconj': 1}",24,0.8413461538461539,0.8571428571428571,7.274038461538462,221
33.85,13.6,14.59,16.4,16.77,17.2,10.89,23.08695652173913,13.745870663674145,23,"{'VERB': 46, 'ADJ': 67, 'PUNCT': 64, 'NOUN': 101, 'CCONJ': 36, 'ADP': 52, 'DET': 39, 'PROPN': 65, 'AUX': 13, 'ADV': 14, 'PRON': 12, 'X': 13, 'PART': 8, 'SCONJ': 1}","{'csubj': 6, 'amod': 67, 'punct': 66, 'dobj': 27, 'cc': 36, 'conj': 42, 'prep': 51, 'det': 39, 'pobj': 49, 'ROOT': 23, 'advmod': 16, 'attr': 5, 'expl': 1, 'nsubj': 16, 'aux': 11, 'relcl': 6, 'compound': 36, 'appos': 3, 'advcl': 3, 'acl': 5, 'meta': 5, 'dative': 1, 'npadvmod': 3, 'pcomp': 1, 'neg': 3, 'xcomp': 3, 'poss': 3, 'preconj': 1, 'nmod': 1, 'prt': 1, 'acomp': 1}",46,0.7075812274368231,0.7806122448979592,7.1046931407942235,222
36.59,12.6,13.31,14.8,14.38,13.9,9.79,19.0,7.248341985479268,26,"{'VERB': 56, 'DET': 42, 'NOUN': 101, 'ADJ': 64, 'ADP': 44, 'PRON': 28, 'AUX': 23, 'ADV': 19, 'CCONJ': 29, 'PUNCT': 43, 'PART': 12, 'SCONJ': 6, 'NUM': 1, 'X': 13, 'PROPN': 13}","{'csubj': 4, 'det': 42, 'dobj': 25, 'acl': 5, 'prep': 43, 'poss': 13, 'amod': 48, 'pobj': 40, 'ROOT': 26, 'advmod': 23, 'cc': 30, 'conj': 34, 'attr': 5, 'punct': 45, 'aux': 16, 'appos': 4, 'nsubj': 22, 'ccomp': 3, 'npadvmod': 2, 'advcl': 7, 'mark': 2, 'relcl': 4, 'xcomp': 6, 'compound': 12, 'preconj': 3, 'meta': 10, 'dative': 1, 'nmod': 3, 'acomp': 9, 'neg': 2, 'auxpass': 1, 'pcomp': 3, 'dep': 1}",15,0.7012987012987013,0.7716049382716049,7.341991341991342,223
35.27,13.1,13.4,14.8,14.79,14.7,9.91,20.333333333333332,9.741092797468305,21,"{'VERB': 64, 'DET': 29, 'NOUN': 87, 'ADP': 30, 'PRON': 22, 'ADJ': 46, 'PART': 18, 'CCONJ': 28, 'PUNCT': 39, 'AUX': 18, 'ADV': 10, 'SCONJ': 7, 'NUM': 1, 'PROPN': 16, 'INTJ': 1, 'X': 11}","{'csubj': 4, 'det': 29, 'dobj': 33, 'acl': 8, 'prep': 29, 'poss': 11, 'amod': 39, 'pobj': 27, 'ROOT': 21, 'aux': 21, 'cc': 28, 'conj': 33, 'punct': 40, 'compound': 12, 'nsubj': 20, 'neg': 2, 'attr': 3, 'relcl': 11, 'acomp': 5, 'advcl': 8, 'advmod': 12, 'nmod': 1, 'pcomp': 1, 'mark': 4, 'nsubjpass': 2, 'auxpass': 2, 'xcomp': 6, 'meta': 11, 'preconj': 1, 'agent': 1, 'ccomp': 1, 'parataxis': 1}",15,0.7451923076923077,0.8,7.240384615384615,224
27.83,13.9,14.64,15.7,16.18,15.5,9.91,18.48,8.015584819587401,25,"{'VERB': 58, 'DET': 22, 'NOUN': 99, 'ADP': 39, 'PRON': 36, 'ADJ': 53, 'AUX': 23, 'ADV': 17, 'CCONJ': 33, 'PUNCT': 41, 'PART': 10, 'X': 15, 'PROPN': 13, 'SCONJ': 3}","{'csubj': 6, 'det': 22, 'dobj': 38, 'prep': 37, 'poss': 14, 'amod': 38, 'pobj': 32, 'ROOT': 25, 'attr': 5, 'pcomp': 6, 'advmod': 21, 'cc': 33, 'conj': 35, 'punct': 43, 'aux': 19, 'npadvmod': 1, 'acl': 3, 'appos': 4, 'nsubj': 18, 'relcl': 9, 'meta': 11, 'compound': 15, 'acomp': 6, 'ccomp': 4, 'advcl': 7, 'preconj': 3, 'mark': 2, 'dative': 1, 'xcomp': 2, 'nmod': 2}",10,0.7782805429864253,0.8430232558139535,7.610859728506787,225
43.32,12.0,13.07,14.5,13.52,13.9,9.26,20.65,9.056903444334603,20,"{'VERB': 49, 'ADP': 38, 'DET': 26, 'ADJ': 56, 'NOUN': 85, 'CCONJ': 23, 'PROPN': 14, 'AUX': 15, 'ADV': 20, 'PUNCT': 37, 'PART': 10, 'PRON': 21, 'SCONJ': 6, 'NUM': 1, 'X': 12}","{'nsubj': 22, 'prep': 40, 'det': 26, 'amod': 43, 'nmod': 2, 'cc': 22, 'conj': 23, 'pobj': 35, 'ROOT': 20, 'advmod': 20, 'attr': 4, 'punct': 40, 'dobj': 28, 'aux': 11, 'advcl': 7, 'ccomp': 3, 'poss': 6, 'mark': 4, 'npadvmod': 1, 'relcl': 8, 'acomp': 6, 'compound': 16, 'appos': 1, 'meta': 8, 'csubj': 2, 'xcomp': 1, 'neg': 2, 'acl': 3, 'preconj': 4, 'pcomp': 4, 'prt': 1}",18,0.6945812807881774,0.7730496453900709,6.758620689655173,226
34.66,13.3,13.41,15.2,15.84,15.8,9.88,23.285714285714285,7.4459503671961365,21,"{'PRON': 28, 'NOUN': 88, 'ADP': 55, 'VERB': 63, 'ADV': 17, 'ADJ': 58, 'AUX': 16, 'CCONJ': 30, 'PUNCT': 44, 'SCONJ': 4, 'DET': 25, 'PROPN': 38, 'PART': 8, 'NUM': 2, 'X': 13}","{'poss': 13, 'nsubj': 23, 'prep': 54, 'pcomp': 8, 'advmod': 18, 'amod': 49, 'pobj': 45, 'ROOT': 21, 'preconj': 6, 'acomp': 7, 'cc': 29, 'conj': 34, 'punct': 47, 'advcl': 7, 'dobj': 27, 'det': 25, 'compound': 21, 'aux': 13, 'relcl': 7, 'csubj': 2, 'meta': 11, 'ccomp': 4, 'xcomp': 5, 'acl': 2, 'appos': 2, 'npadvmod': 3, 'dative': 1, 'mark': 2, 'attr': 1, 'dep': 2}",26,0.6923076923076923,0.7485380116959064,7.089068825910931,227
32.53,14.1,14.79,15.4,14.68,15.9,10.2,20.46153846153846,9.997040982329064,26,"{'VERB': 69, 'ADP': 54, 'PROPN': 33, 'PART': 15, 'DET': 27, 'ADJ': 52, 'NOUN': 99, 'PRON': 43, 'AUX': 17, 'ADV': 23, 'SCONJ': 6, 'CCONJ': 32, 'PUNCT': 46, 'NUM': 2, 'X': 14}","{'csubj': 3, 'prep': 54, 'pobj': 48, 'aux': 20, 'advcl': 12, 'det': 27, 'amod': 39, 'dobj': 41, 'ROOT': 26, 'acl': 4, 'nsubj': 26, 'relcl': 7, 'advmod': 28, 'acomp': 8, 'mark': 3, 'cc': 32, 'conj': 33, 'punct': 47, 'ccomp': 4, 'nummod': 2, 'compound': 20, 'appos': 2, 'poss': 19, 'preconj': 4, 'meta': 9, 'attr': 1, 'xcomp': 7, 'oprd': 1, 'pcomp': 4, 'npadvmod': 1}",20,0.749034749034749,0.8247422680412371,7.142857142857143,228
43.83,11.8,12.94,14.0,14.85,14.7,10.42,18.72,8.623317227146407,25,"{'VERB': 50, 'PROPN': 33, 'PUNCT': 43, 'ADP': 51, 'PRON': 27, 'ADJ': 54, 'NOUN': 92, 'CCONJ': 28, 'AUX': 20, 'DET': 27, 'ADV': 21, 'PART': 8, 'NUM': 1, 'X': 11, 'SCONJ': 2}","{'csubj': 3, 'dobj': 26, 'punct': 44, 'prep': 49, 'poss': 11, 'amod': 45, 'pobj': 45, 'conj': 30, 'cc': 27, 'ROOT': 25, 'det': 27, 'advmod': 21, 'attr': 2, 'aux': 18, 'xcomp': 3, 'nsubj': 26, 'ccomp': 2, 'relcl': 9, 'nummod': 2, 'compound': 16, 'advcl': 5, 'meta': 7, 'prt': 1, 'acomp': 4, 'acl': 6, 'mark': 2, 'nsubjpass': 1, 'auxpass': 1, 'nmod': 2, 'agent': 1, 'neg': 1, 'quantmod': 1, 'pcomp': 4, 'preconj': 1}",24,0.773109243697479,0.8260869565217391,6.991596638655462,229
35.07,13.1,14.3,14.4,14.56,14.5,10.86,18.192307692307693,9.953813458512467,26,"{'PRON': 27, 'VERB': 57, 'SCONJ': 3, 'AUX': 19, 'ADP': 47, 'DET': 43, 'ADJ': 52, 'NOUN': 92, 'PUNCT': 37, 'ADV': 19, 'PART': 9, 'CCONJ': 26, 'NUM': 1, 'PROPN': 28, 'X': 13}","{'nsubj': 28, 'ROOT': 26, 'mark': 2, 'aux': 19, 'advcl': 6, 'prt': 2, 'prep': 44, 'det': 42, 'amod': 46, 'pobj': 42, 'punct': 40, 'advmod': 19, 'attr': 3, 'quantmod': 1, 'nummod': 1, 'relcl': 14, 'ccomp': 3, 'cc': 25, 'conj': 28, 'dobj': 31, 'compound': 14, 'csubj': 3, 'poss': 10, 'acl': 5, 'nmod': 1, 'meta': 7, 'preconj': 2, 'acomp': 2, 'auxpass': 1, 'pcomp': 2, 'neg': 1, 'xcomp': 2, 'appos': 1}",17,0.8418803418803419,0.868020304568528,6.9743589743589745,230
46.17,10.9,12.62,13.2,13.11,12.3,10.01,18.565217391304348,6.170237730298014,23,"{'VERB': 50, 'ADJ': 51, 'NOUN': 87, 'AUX': 22, 'DET': 31, 'PART': 12, 'PRON': 20, 'ADP': 41, 'PUNCT': 37, 'CCONJ': 20, 'ADV': 21, 'SCONJ': 4, 'NUM': 1, 'PROPN': 18, 'X': 12}","{'csubj': 8, 'amod': 42, 'dobj': 29, 'ROOT': 23, 'det': 31, 'attr': 6, 'aux': 15, 'relcl': 2, 'prep': 41, 'nmod': 1, 'pobj': 36, 'punct': 38, 'nsubj': 16, 'cc': 20, 'advmod': 21, 'conj': 20, 'acl': 3, 'mark': 3, 'advcl': 9, 'poss': 7, 'compound': 19, 'npadvmod': 1, 'acomp': 7, 'pcomp': 4, 'preconj': 3, 'meta': 11, 'dep': 1, 'neg': 2, 'dative': 1, 'xcomp': 4, 'nsubjpass': 1, 'auxpass': 1, 'ccomp': 1}",17,0.75,0.7948717948717948,6.639423076923077,231
37.1,12.4,13.76,14.1,15.89,14.9,10.41,19.384615384615383,6.9949263100364565,26,"{'VERB': 65, 'ADP': 52, 'DET': 34, 'ADJ': 58, 'NOUN': 106, 'PROPN': 3, 'PART': 12, 'CCONJ': 31, 'PUNCT': 47, 'ADV': 26, 'PRON': 35, 'AUX': 27, 'SCONJ': 8}","{'csubj': 6, 'prep': 52, 'det': 34, 'amod': 45, 'pobj': 43, 'ROOT': 26, 'dobj': 34, 'aux': 19, 'acl': 4, 'cc': 31, 'conj': 31, 'punct': 47, 'advcl': 8, 'advmod': 29, 'poss': 11, 'pcomp': 8, 'nsubj': 30, 'relcl': 10, 'xcomp': 5, 'npadvmod': 1, 'acomp': 9, 'mark': 3, 'ccomp': 1, 'attr': 4, 'preconj': 3, 'neg': 2, 'nmod': 2, 'compound': 5, 'auxpass': 1}",3,0.7427385892116183,0.7988826815642458,7.3070539419087135,232
